1.283772065491772629e+01 -5.690180266512548712e+00
1.302404307852449783e+01 -6.023773407011407954e+00
1.312293716159662971e+01 -7.979007146711438736e+00
1.304442563974646419e+01 -8.993257461318654222e+00
1.290595483795166665e+01 -1.001388365311249373e+01
1.207223471385591651e+01 -1.106227636257538194e+01
1.198524968174049476e+01 -1.124667852410766855e+01
1.177040170169983924e+01 -1.157377830554208487e+01
1.146581509481562300e+01 -1.190491727152846302e+01
1.154540062271858503e+01 -1.177720006511371409e+01
1.086024428683422549e+01 -1.226378732196581289e+01
1.131097029201363213e+01 -1.197931877563079617e+01
1.075878588567805672e+01 -1.242957538558344055e+01
1.106891646094936199e+01 -1.217572080408969093e+01
1.065458988709497845e+01 -1.254330468652313080e+01
1.084766859641982251e+01 -1.236050179212785416e+01
1.049890782767623243e+01 -1.266092429503842176e+01
1.061919489403712547e+01 -1.253881406835224332e+01
1.032344658290213779e+01 -1.279647865265040707e+01
1.047824670220435550e+01 -1.266896170719069659e+01
1.015550332767036856e+01 -1.291452551615808453e+01
1.033515904302159427e+01 -1.281233625037224222e+01
1.004334758976425768e+01 -1.314644810149116871e+01
1.013182533164445864e+01 -1.292172677155312854e+01
9.637921330209296755e+00 -1.309025729242755709e+01
9.947009120649015657e+00 -1.304229227082094589e+01
9.574826772699013944e+00 -1.326375179137751559e+01
9.756522825398928234e+00 -1.315482371059065692e+01
9.371015106651706006e+00 -1.335913585149896043e+01
9.567022008092369134e+00 -1.326484298007782137e+01
9.207999241137573065e+00 -1.346462186359390678e+01
9.387032493600194982e+00 -1.336932443476065124e+01
9.143400017303385141e+00 -1.366885537490531988e+01
9.243075557953581267e+00 -1.349607893996149777e+01
8.918136651976231732e+00 -1.372402981843178615e+01
9.057542432985030700e+00 -1.358956975939285527e+01
8.647161147856261110e+00 -1.373120588853430490e+01
8.866201797757222280e+00 -1.368331045662706202e+01
8.414311930512658577e+00 -1.382783933766999418e+01
8.669355127609080114e+00 -1.376727779001206287e+01
8.223765890396867562e+00 -1.388445853051891099e+01
8.434658832113321125e+00 -1.382635093604503673e+01
7.969918539824582204e+00 -1.396422110507018743e+01
8.206701738323603834e+00 -1.389009426043709894e+01
7.778351183027647942e+00 -1.404274644039209363e+01
7.983525751002394699e+00 -1.406831765695925540e+01
7.531281211250217211e+00 -1.462232287114509433e+01
7.764736970976722219e+00 -1.422270455392654220e+01
7.320368030384297953e+00 -1.459977382250642464e+01
7.554947490990821635e+00 -1.437648133399803285e+01
7.174818490467361087e+00 -1.465334243087636068e+01
7.356594807178518103e+00 -1.442328344605586032e+01
6.978155120763065433e+00 -1.419823166535932479e+01
7.143672969871655454e+00 -1.445479421133409126e+01
6.713741996493336472e+00 -1.420030026678325008e+01
6.918510775378415190e+00 -1.435110839037958463e+01
6.405470238784013226e+00 -1.410389376637255943e+01
6.701482078322494651e+00 -1.433827868863744293e+01
6.235224545104697924e+00 -1.453562531379571965e+01
6.476565814660754761e+00 -1.433242078108893125e+01
6.050237172158662524e+00 -1.462405289313380052e+01
6.228716658199883405e+00 -1.430349154988407534e+01
5.738909338458707765e+00 -1.405358550933505057e+01
5.993020745531893567e+00 -1.426258594141218694e+01
5.535262433153387285e+00 -1.399577222442380098e+01
5.765375929349080941e+00 -1.423790150867387716e+01
5.267246157869947432e+00 -1.398047160268101230e+01
5.547759355442911655e+00 -1.411989611952848556e+01
5.147141675573853270e+00 -1.394559836806876341e+01
5.297742640869293140e+00 -1.397818713703437687e+01
4.800153599290569950e+00 -1.391550798066325889e+01
5.070562211607348324e+00 -1.394787339115849534e+01
4.603007192148981908e+00 -1.390201677995563934e+01
4.839957890554149600e+00 -1.389736509263861031e+01
4.382240827887396328e+00 -1.374323073182437405e+01
4.637587854130444498e+00 -1.383904421546933605e+01
4.255395975751422810e+00 -1.368886721683464280e+01
4.408782799505988947e+00 -1.378825190807114076e+01
4.003116402451571965e+00 -1.369163683107779228e+01
4.230110869935240103e+00 -1.370091258917461019e+01
3.906793951436827061e+00 -1.347881138618060426e+01
4.055027848381771882e+00 -1.358846222177867169e+01
3.727592084381642579e+00 -1.333976494297594151e+01
3.888307308705409859e+00 -1.349460201548961003e+01
3.548638129505585326e+00 -1.327392970037906927e+01
3.716321398492343775e+00 -1.337850278416200034e+01
3.395466424686091500e+00 -1.310837106019659437e+01
3.570212292342828331e+00 -1.323092353204047988e+01
3.272570871703994300e+00 -1.295374057047018823e+01
3.415084007614406669e+00 -1.309631114584119871e+01
3.131152527794718754e+00 -1.280574945518420371e+01
3.269204093584230808e+00 -1.295889014620010293e+01
2.998192514230764605e+00 -1.265265994477045730e+01
3.136207260947521114e+00 -1.278937452903770300e+01
2.883653966322035966e+00 -1.242635161456706783e+01
2.926348849786702289e+00 -1.254099198205451238e+01
2.346174368881996930e+00 -1.186645832528064304e+01
2.719444768272235358e+00 -1.226278547765261884e+01
2.238050464131659645e+00 -1.156270804846072409e+01
2.530914361403456603e+00 -1.196790465949756488e+01
2.188500493450826312e+00 -1.133134536440893214e+01
2.343551586138473919e+00 -1.164450066291490593e+01
2.061378637905851186e+00 -1.103563996185715901e+01
2.166627071730696574e+00 -1.130615617090587399e+01
1.999031394283148355e+00 -1.073462915452190991e+01
1.982367184572914276e+00 -1.102248207293978055e+01
1.424874933093085660e+00 -1.044808783545017405e+01
1.825606251086950182e+00 -1.074072090973032445e+01
1.454245796701839621e+00 -1.015390223241344536e+01
1.676434166850979013e+00 -1.047962783027342937e+01
1.442640072270970464e+00 -1.002587996712446206e+01
1.528695684631876661e+00 -1.023326276174869065e+01
1.322686226810339205e+00 -9.803814619233465422e+00
1.384780582658480919e+00 -9.976961266103538506e+00
1.279455884416169420e+00 -9.453121676296145637e+00
1.361030441097720534e+00 -9.719388952228293022e+00
1.306124225289283958e+00 -9.160226266073943080e+00
1.324341909954783958e+00 -9.463910547734862178e+00
1.270803140987156299e+00 -8.876510209946291141e+00
1.309095580650519786e+00 -9.187110948988006953e+00
1.366408425749650490e+00 -8.641881973390189486e+00
1.309883951939132984e+00 -8.906837566716751198e+00
1.326628083253404311e+00 -8.402447707877184868e+00
1.313245569876969165e+00 -8.641856399419255652e+00
1.296263974105350547e+00 -8.128215839808671461e+00
1.292760562528225909e+00 -8.365296503658147032e+00
1.203699188545567900e+00 -7.777426787268400865e+00
1.300729190537876834e+00 -8.085958821973690647e+00
1.310646281035411365e+00 -7.479821801524008329e+00
1.294197181594416657e+00 -7.801933591820991332e+00
1.333748381032349606e+00 -7.221755822626692911e+00
1.294108459694709223e+00 -7.517868096145236656e+00
1.326184473754867144e+00 -6.982120229498409714e+00
1.321425833255747362e+00 -7.272824892215503212e+00
1.432850841910541240e+00 -6.902999820160002464e+00
1.358437533673398256e+00 -7.015456024730135631e+00
1.388757690633821928e+00 -6.490582449841563850e+00
1.389205399966132459e+00 -6.791724345673816998e+00
1.464485612499082157e+00 -6.361163406242416052e+00
1.416996631647778004e+00 -6.562145622717291182e+00
1.472704539440577109e+00 -6.073862207844064720e+00
1.440426629170522332e+00 -6.312797460558423168e+00
1.443334461368589672e+00 -5.735379418704066978e+00
1.448508807095905571e+00 -6.019046741717132498e+00
1.473261731537457209e+00 -5.434246225953550891e+00
1.475709389972189367e+00 -5.766376728624219794e+00
1.524760605015241133e+00 -5.227232384376998553e+00
1.503768575710975774e+00 -5.487743218292744807e+00
1.604781541193013750e+00 -4.967995854585044668e+00
1.544147589453129576e+00 -5.225022476730440069e+00
1.674599608151346120e+00 -4.760258500032539253e+00
1.603091602336757626e+00 -4.977946907838655122e+00
1.738054525786729476e+00 -4.500001574245142244e+00
1.667409795313017140e+00 -4.739041926533120730e+00
1.794852696418755444e+00 -4.239721319425878931e+00
1.763468216341367967e+00 -4.510871363980982984e+00
2.005052710156994600e+00 -4.086379571616308937e+00
1.870807902018471358e+00 -4.284795370233863032e+00
2.141479969578531595e+00 -3.837615885849444908e+00
2.007322710346370886e+00 -4.049532934319953981e+00
2.357173649790843317e+00 -3.583946320462995327e+00
2.161336213951656759e+00 -3.819402946818006850e+00
2.508122043813159951e+00 -3.349351636735406146e+00
2.349953918267817521e+00 -3.605777309554729193e+00
2.737941217999557697e+00 -3.171593133109491092e+00
